movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
276,21331,5.0,836937328,1,1994,Comedy,Romance,"",1214,2.97,0.95,6,353,277,193,551,74,1993,1.47,4.45,0.85,Drama,Romance,Comedy,Action,Thriller
281,21331,5.0,836937658,1,1994,Comedy,Drama,Romance,870,3.66,0.88,60,338,303,376,477,100,1993,5.82,4.37,0.92,Drama,Romance,Comedy,Action,Thriller
282,4937,4.5,1078846353,1,1994,Drama,"","",2426,3.39,1.00,609,552,628,509,17,53,1988,17.25,3.21,1.31,Drama,Romance,Comedy,Thriller,Children
292,24504,3.0,833131822,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,329,595,153,349,15,1993,1.86,3.53,1.19,Drama,Crime,Adventure,Action,Thriller
293,15634,4.5,1191620824,1,1994,Action,Crime,Drama,5587,4.06,0.81,246,97,608,778,306,11,1993,5.74,3.27,0.85,Crime,Drama,Thriller,Comedy,Action
293,26112,2.0,966712868,0,1994,Action,Crime,Drama,5587,4.06,0.81,866,898,969,529,593,51,1986,17.87,3.45,0.86,Comedy,Romance,Drama,Adventure,Action
293,29549,3.5,1187297372,1,1994,Action,Crime,Drama,5587,4.06,0.81,541,593,50,288,508,40,1992,4.53,2.74,1.17,Thriller,Crime,Comedy,Drama,Action
296,8304,4.0,828497783,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,34,638,25,6,16,12,1993,1.93,3.08,1.00,Drama,Romance,Crime,Action,Thriller
300,24504,4.0,833131848,1,1994,Drama,"","",4445,3.68,0.82,161,339,10,318,329,19,1993,1.80,3.58,1.07,Drama,Thriller,Adventure,Crime,Action
316,24504,3.0,833131793,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,329,595,153,349,590,12,1993,2.07,3.58,1.31,Drama,Adventure,Crime,Action,Thriller
317,14899,3.0,864503594,0,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,364,595,105,593,527,29,1993,5.45,3.93,0.88,Drama,Thriller,Crime,Action,Adventure
317,9009,3.0,1141761177,0,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,782,830,344,368,500,34,1990,12.46,3.22,0.63,Drama,Comedy,Thriller,Romance,Adventure
318,18947,5.0,1193734418,1,1994,Crime,Drama,"",13826,4.45,0.72,308,307,"","","",4,1994,1.26,3.50,1.91,Drama,Comedy,"","",""
32,1436,5.0,840203149,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,589,457,593,296,"",22,1993,1.74,3.14,0.77,Thriller,Crime,Action,Sci-Fi,Horror
32,28197,4.0,1037945460,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,589,924,260,750,541,21,1990,9.29,3.86,0.96,Adventure,Sci-Fi,Drama,Action,War
337,18634,4.0,1140927723,1,1993,Drama,"","",3889,3.76,0.86,515,475,949,971,924,26,1971,22.74,3.85,0.61,Drama,Romance,Adventure,Comedy,Thriller
338,23843,3.0,864047605,0,1995,Action,Sci-Fi,Thriller,984,2.99,0.95,941,379,423,256,917,100,1983,20.52,3.76,0.82,Drama,Romance,Comedy,Thriller,Adventure
339,28135,5.0,850845892,1,1995,Comedy,Romance,"",5030,3.52,0.92,150,11,50,34,708,14,1995,0.73,4.00,0.88,Romance,Drama,Comedy,Adventure,Thriller
339,29549,2.5,1159722621,0,1995,Comedy,Romance,"",5030,3.52,0.92,18,527,367,296,356,23,1994,1.33,2.67,1.23,Comedy,Drama,Thriller,Crime,War
342,1512,2.0,838990697,0,1994,Comedy,"","",2568,3.52,1.02,485,276,105,224,168,50,1993,1.64,3.86,0.64,Drama,Action,Comedy,Thriller,Romance
344,15271,1.0,1008099291,0,1994,Comedy,"","",8273,2.98,1.11,903,882,922,527,904,38,1984,18.19,3.74,0.86,Drama,Romance,Thriller,Comedy,Mystery
344,16576,3.0,835019560,0,1994,Comedy,"","",8273,2.98,1.11,590,150,380,"","",4,1992,2.94,3.75,0.50,Adventure,Drama,Action,Thriller,Romance
344,28426,4.0,1068677328,1,1994,Comedy,"","",8273,2.98,1.11,357,589,527,593,318,16,1992,3.18,4.12,1.26,Comedy,Drama,Fantasy,Romance,Crime
344,29210,2.5,1296984871,0,1994,Comedy,"","",8273,2.98,1.11,34,588,356,377,745,19,1991,9.18,2.89,1.57,Drama,Romance,Comedy,Children,Action
346,23843,3.0,864047296,0,1993,Drama,Musical,"",265,3.36,0.83,936,930,955,933,965,100,1984,19.51,3.71,0.78,Drama,Romance,Comedy,Thriller,Adventure
349,21331,3.0,836936641,0,1994,Action,Crime,Drama,6309,3.64,0.81,588,165,380,590,592,6,1992,2.59,4.50,0.84,Action,Thriller,Adventure,Crime,Comedy
349,24269,3.0,856817200,0,1994,Action,Crime,Drama,6309,3.64,0.81,912,300,800,318,232,56,1993,7.57,3.02,1.07,Drama,Comedy,Thriller,Romance,Crime
350,23843,5.0,839631197,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,11,440,527,586,39,53,1993,1.58,3.55,1.15,Drama,Thriller,Comedy,Romance,Action
353,27248,3.0,962837787,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,521,165,707,587,733,78,1986,16.09,3.62,0.72,Comedy,Drama,Thriller,Romance,Crime
360,3210,3.0,1119471576,0,1994,Action,Comedy,"",482,2.74,0.92,485,379,153,208,442,69,1989,14.56,3.65,0.79,Action,Adventure,Thriller,Comedy,Sci-Fi
367,23459,4.0,1043551071,1,1994,Action,Comedy,Crime,7577,3.16,1.00,521,"","","","",7,1994,0.98,2.29,1.11,Thriller,Crime,"","",""
376,24269,3.0,856815307,0,1994,Action,Thriller,"",2485,3.28,0.85,608,733,36,17,"",12,1995,0.51,3.00,0.95,Drama,Thriller,Crime,Action,Romance
377,25969,2.5,1309039796,0,1994,Action,Romance,Thriller,9053,3.49,0.94,32,780,"","","",4,1994,1.26,3.38,0.75,Sci-Fi,Thriller,Action,Adventure,Mystery
412,23843,3.0,839633508,0,1993,Drama,"","",998,3.57,0.93,529,262,596,198,514,100,1992,8.39,3.75,0.77,Drama,Thriller,Romance,Comedy,Action
427,8304,3.0,828497783,0,1993,Drama,Mystery,Romance,736,2.60,1.15,349,218,224,432,434,20,1993,1.55,3.25,1.02,Drama,Thriller,Crime,Comedy,Action
432,21331,3.0,836936956,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,50,367,39,266,480,31,1993,1.61,4.42,0.76,Action,Thriller,Drama,Adventure,Crime
432,22121,3.0,841365142,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,225,377,19,47,110,47,1993,1.69,3.30,0.46,Thriller,Drama,Adventure,Comedy,Action
446,21331,4.0,836938535,1,1993,Drama,Romance,"",847,3.96,0.91,278,271,35,360,450,100,1993,6.44,4.25,0.90,Drama,Comedy,Romance,Action,Thriller
45,9009,3.5,1141736072,1,1995,Comedy,Drama,Thriller,1910,3.39,0.96,356,19,"","","",3,1994,0.58,3.67,0.58,Comedy,Romance,War,Drama,""
454,26005,3.0,831630608,0,1993,Drama,Thriller,"",5500,3.51,0.81,364,509,46,57,247,47,1993,2.97,3.51,0.80,Drama,Crime,Comedy,Children,Thriller
457,14838,5.0,849259071,1,1993,Thriller,"","",10736,3.97,0.78,150,296,"","","",7,1993,2.45,3.43,0.79,Drama,Thriller,Adventure,IMAX,Crime
457,15555,4.0,900953156,1,1993,Thriller,"","",10736,3.97,0.78,22,50,441,784,410,78,1991,9.70,3.88,0.68,Drama,Comedy,Thriller,Crime,Romance
457,18726,4.0,855754521,1,1993,Thriller,"","",10736,3.97,0.78,587,500,230,318,480,24,1993,3.98,4.29,0.86,Drama,Thriller,Action,Comedy,Adventure
47,29549,4.5,1160333203,1,1995,Mystery,Thriller,"",9335,4.06,0.87,778,18,527,367,296,28,1993,3.72,2.62,1.23,Comedy,Drama,Crime,Thriller,War
47,5925,1.5,1111478095,0,1995,Mystery,Thriller,"",9335,4.06,0.87,6,588,18,481,542,53,1992,7.87,3.31,1.31,Action,Thriller,Drama,Comedy,Adventure
475,13772,5.0,907689045,1,1993,Drama,"","",1987,3.94,0.80,261,11,337,62,506,31,1993,1.38,4.06,1.00,Drama,Crime,Romance,Thriller,Comedy
497,675,4.0,866569056,1,1993,Comedy,Romance,"",3047,3.88,0.91,288,218,356,265,372,75,1994,4.08,3.43,0.77,Drama,Thriller,Crime,Romance,Comedy
499,23459,3.0,946072277,0,1993,Comedy,Romance,"",84,2.70,0.84,586,10,848,911,965,96,1986,17.59,3.53,1.20,Drama,Romance,Comedy,Thriller,Crime
50,20158,4.5,1155354269,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,377,608,32,527,780,27,1991,8.36,3.74,0.93,Thriller,Action,Adventure,Drama,Crime
50,7762,4.5,1314552719,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,858,296,527,"","",4,1988,11.24,4.38,1.25,Drama,Crime,Thriller,War,Comedy
500,11563,3.5,1217544360,1,1993,Comedy,Drama,"",7349,3.39,0.96,353,253,296,778,47,13,1993,6.38,4.00,1.02,Drama,Thriller,Crime,Horror,Mystery
500,14899,3.0,864503594,0,1993,Comedy,Drama,"",7349,3.39,0.96,230,300,594,364,595,33,1991,11.05,3.94,0.86,Drama,Thriller,Crime,Action,Adventure
500,2162,5.0,836418463,1,1993,Comedy,Drama,"",7349,3.39,0.96,350,204,261,377,440,41,1993,1.45,3.83,0.97,Drama,Action,Adventure,Thriller,Romance
509,18333,2.0,945587592,0,1993,Drama,Romance,"",3720,3.71,1.05,597,539,516,225,282,86,1994,1.58,3.29,1.10,Drama,Thriller,Action,Comedy,Romance
529,23843,4.0,839633420,1,1993,Drama,"","",2358,3.83,0.82,262,596,198,514,183,100,1992,8.39,3.75,0.77,Drama,Thriller,Romance,Comedy,Action
535,1436,3.0,840205489,0,1993,Drama,"","",1210,3.78,0.94,125,41,800,778,247,59,1993,1.52,3.36,0.91,Thriller,Drama,Crime,Comedy,Mystery
539,23843,3.0,839631155,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,527,586,39,266,500,47,1993,1.65,3.55,1.19,Drama,Thriller,Comedy,Action,Romance
553,11722,3.5,1074385014,1,1993,Action,Drama,Western,3208,3.68,0.92,588,1,364,589,480,6,1993,1.63,4.08,0.49,Adventure,Children,Animation,Action,Sci-Fi
562,20219,1.0,867630123,0,1995,Comedy,Drama,"",1349,3.75,0.99,725,63,694,18,104,98,1995,3.08,2.78,0.91,Action,Adventure,Comedy,Thriller,Crime
562,2088,3.0,854968307,0,1995,Comedy,Drama,"",1349,3.75,0.99,223,509,452,541,50,75,1994,2.70,3.28,0.73,Drama,Thriller,Action,Romance,Crime
574,1436,3.0,847466474,0,1994,Comedy,Drama,"",291,3.35,1.00,911,858,70,541,750,100,1987,16.37,3.31,0.93,Comedy,Drama,Thriller,Romance,Crime
586,29912,4.0,866820592,1,1990,Children,Comedy,"",6155,3.09,1.00,367,500,786,141,"",33,1994,3.27,2.61,1.06,Comedy,Action,Drama,Thriller,Fantasy
588,4937,4.0,997247945,1,1992,Adventure,Animation,Children,8980,3.67,0.92,754,153,577,8,362,100,1990,12.95,3.58,1.17,Drama,Romance,Adventure,Children,Comedy
592,16974,3.5,1227452010,1,1989,Action,Crime,Thriller,10028,3.40,0.84,480,356,593,296,527,23,1988,13.34,3.76,1.01,Comedy,Drama,Sci-Fi,Action,Thriller
592,3606,5.0,1129822388,1,1989,Action,Crime,Thriller,10028,3.40,0.84,457,480,356,593,296,9,1987,18.02,3.83,0.87,Thriller,Crime,Drama,Comedy,Action
592,8433,4.0,1388375901,1,1989,Action,Crime,Thriller,10028,3.40,0.84,589,110,480,593,356,10,1986,10.86,4.35,0.41,Drama,Action,Sci-Fi,Adventure,Thriller
595,16974,3.5,1227452088,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,165,344,377,648,588,33,1990,11.37,3.74,0.89,Comedy,Action,Thriller,Adventure,Drama
595,21259,5.0,1083866147,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,588,780,1,589,380,22,1988,13.65,4.48,0.79,Comedy,Action,Adventure,Thriller,Drama
596,2136,5.0,1145932972,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,594,595,364,509,11,45,1991,11.80,4.26,0.48,Romance,Drama,Comedy,Action,Thriller
597,18333,4.0,945587445,1,1990,Comedy,Romance,"",7314,3.41,0.98,539,516,225,282,802,85,1994,1.52,3.28,1.11,Drama,Thriller,Action,Comedy,Romance
597,21331,4.0,836937085,1,1990,Comedy,Romance,"",7314,3.41,0.98,539,151,186,196,252,49,1993,1.37,4.39,0.79,Drama,Action,Comedy,Thriller,Romance
648,29865,4.5,1360352218,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,780,292,10,163,165,19,1994,1.30,3.68,0.73,Action,Thriller,Adventure,Crime,Drama
648,6731,5.0,1145526738,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,329,292,480,296,165,24,1993,1.57,4.60,0.44,Thriller,Action,Sci-Fi,Adventure,Drama
662,4937,2.5,1199911107,0,1996,Thriller,"","",640,3.22,0.99,282,609,552,628,509,55,1988,16.96,3.23,1.30,Drama,Romance,Comedy,Thriller,Children
663,24269,3.0,856815545,0,1996,Comedy,"","",724,3.40,1.01,26,41,832,805,58,29,1994,3.49,2.97,1.15,Drama,Thriller,Crime,Romance,Comedy
7,14899,3.0,864502881,0,1995,Comedy,Romance,"",2812,3.36,0.96,260,62,780,95,"",5,1992,8.40,4.00,0.71,Action,Adventure,Sci-Fi,Thriller,Drama
7,23843,3.0,839632297,0,1995,Comedy,Romance,"",2812,3.36,0.96,121,422,648,475,534,100,1993,6.48,3.81,0.96,Drama,Thriller,Romance,Action,Comedy
708,18333,3.0,945587326,0,1996,Comedy,Romance,"",3337,3.39,0.91,516,225,282,802,24,82,1994,1.52,3.28,1.10,Drama,Thriller,Action,Comedy,Romance
719,21783,3.0,938851035,0,1996,Comedy,"","",1683,2.94,0.96,818,466,485,552,135,39,1994,1.63,3.49,0.79,Comedy,Romance,Drama,Action,Fantasy
733,28197,3.0,1037154752,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,"","","","","",2,1995,0.00,2.50,0.71,"","","","",""
74,20219,3.0,867629875,0,1996,Drama,Romance,"",786,3.34,1.01,104,653,112,260,733,55,1994,4.06,2.93,0.88,Action,Adventure,Thriller,Sci-Fi,Mystery
750,9993,5.0,1117224420,1,1964,Comedy,War,"",5151,4.24,0.88,471,923,16,"","",5,1984,24.05,3.60,0.82,Drama,Mystery,Crime,Comedy,""
761,1436,3.0,847472108,0,1996,Action,Adventure,"",789,2.78,1.00,81,924,318,17,527,100,1986,17.32,3.31,0.86,Drama,Comedy,Romance,Crime,Thriller
765,24269,1.0,856815545,0,1996,Comedy,Drama,"",1063,3.05,1.01,26,41,832,805,58,31,1994,3.39,2.90,1.16,Drama,Thriller,Crime,Romance,Comedy
783,7252,4.0,842960342,1,1996,Animation,Children,Drama,2215,3.25,1.09,733,610,362,272,780,48,1993,2.40,3.29,0.92,Drama,Action,Thriller,Adventure,Romance
805,18333,4.0,945586007,1,1996,Drama,Thriller,"",2550,3.67,0.90,454,832,161,62,151,72,1994,1.58,3.26,1.07,Drama,Action,Thriller,Adventure,Crime
836,20219,2.0,867630046,0,1996,Action,Adventure,Thriller,1049,2.93,0.98,694,18,104,653,112,85,1995,3.30,2.79,0.94,Action,Adventure,Thriller,Drama,Comedy
852,23843,4.0,864044616,1,1996,Comedy,Drama,Romance,2262,3.20,0.92,882,653,799,999,708,100,1994,6.00,3.53,0.72,Drama,Comedy,Thriller,Romance,Action
858,12529,3.5,1164285934,1,1972,Crime,Drama,"",8996,4.35,0.86,318,902,"","","",2,1977,23.33,3.75,0.35,Drama,Romance,Crime,"",""
858,7273,5.0,883395879,1,1972,Crime,Drama,"",8996,4.35,0.86,745,"","","","",3,1994,0.58,3.33,0.58,Children,Comedy,Animation,"",""
899,26082,4.0,1218407235,1,1952,Comedy,Musical,Romance,2221,4.08,0.95,969,"","","","",7,1978,19.89,1.50,1.22,Romance,Adventure,War,Comedy,""
904,27317,4.0,1350267807,1,1954,Mystery,Thriller,"",3845,4.25,0.77,912,919,527,262,"",5,1972,29.33,4.40,0.82,Drama,Children,Romance,Adventure,Musical
919,14369,4.0,1293689160,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,940,593,858,50,527,22,1983,18.02,4.14,0.68,Drama,Adventure,Action,Sci-Fi,Thriller
919,2136,4.5,1073528684,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,179,539,5,223,232,15,1994,1.30,4.47,0.44,Drama,Romance,Comedy,Crime,Action
92,24269,3.0,856815498,0,1996,Drama,Horror,Thriller,512,2.78,1.03,26,41,832,805,58,28,1994,3.55,2.96,1.17,Drama,Thriller,Crime,Romance,Comedy
920,23459,3.0,953345932,0,1939,Drama,Romance,War,3103,3.82,1.10,265,971,111,593,994,100,1981,20.43,4.09,1.10,Drama,Comedy,Thriller,Romance,Mystery
924,23318,4.5,1299123421,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,1,434,587,593,480,10,1992,2.06,4.10,0.46,Adventure,Drama,Action,Thriller,Comedy
953,25912,5.0,1111630822,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,520,163,"","","",3,1994,1.00,3.00,1.73,Action,Romance,Western,Comedy,""
1,2756,4.0,1025403563,1,1995,Adventure,Animation,Children,10759,3.91,0.89,39,588,592,515,608,57,1983,18.34,3.61,1.13,Drama,Comedy,Romance,Thriller,Crime
10,13985,4.0,913748771,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,480,"","","","",4,1994,1.15,3.50,1.00,Action,Sci-Fi,Thriller,Adventure,""
105,28524,5.0,842361994,1,1995,Drama,Romance,"",2087,3.30,1.15,508,357,539,225,500,26,1993,1.77,3.77,0.95,Drama,Romance,Comedy,Thriller,Action
110,11313,3.5,1062086225,1,1995,Action,Drama,War,11637,4.04,0.97,593,318,480,356,940,13,1979,23.91,3.38,0.89,Crime,Drama,Action,Thriller,Romance
111,19582,5.0,942443130,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,750,923,858,457,908,8,1976,20.48,4.75,0.46,Drama,War,Thriller,Romance,Mystery
141,28449,3.0,965350726,0,1996,Comedy,"","",4859,3.52,0.96,551,353,26,536,851,100,1994,1.26,3.91,0.79,Drama,Thriller,Comedy,Crime,Action
141,29097,3.0,978045807,0,1996,Comedy,"","",4859,3.52,0.96,902,236,339,708,539,31,1993,6.18,3.29,0.94,Romance,Comedy,Drama,Action,Thriller
144,7362,4.0,831418374,1,1995,Comedy,"","",1010,3.47,0.89,260,308,307,306,319,65,1993,3.23,3.74,0.99,Drama,Thriller,Action,Crime,Romance
150,18386,4.0,864737449,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,919,318,920,904,969,23,1983,20.51,3.61,1.08,Drama,Romance,Adventure,Fantasy,Comedy
150,19582,5.0,946162553,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,111,750,923,858,457,9,1976,19.16,4.78,0.44,Drama,Thriller,War,Romance,Mystery
150,2393,4.5,1216136468,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,50,858,765,898,"",6,1982,22.67,3.75,1.86,Drama,Crime,Comedy,Thriller,Romance
150,24528,4.0,975220724,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,296,608,589,232,50,18,1993,5.50,3.89,1.11,Thriller,Action,Crime,Drama,Adventure
16,27125,4.0,848340798,1,1995,Crime,Drama,"",3846,3.81,0.85,497,48,370,333,168,69,1993,6.98,3.61,0.91,Action,Thriller,Drama,Comedy,Adventure
161,21515,3.0,845468583,0,1995,Drama,Thriller,War,5113,3.74,0.80,10,292,110,457,593,19,1993,1.89,3.58,1.17,Thriller,Action,Adventure,Crime,Drama
162,17866,4.0,832023018,1,1994,Documentary,"","",1303,4.05,0.95,306,593,720,745,50,26,1994,1.46,3.31,1.44,Thriller,Crime,Comedy,Adventure,Drama
168,3517,3.0,851964506,0,1995,Action,Drama,Romance,2557,3.06,1.12,260,207,39,316,185,40,1994,3.03,3.73,0.85,Romance,Drama,Comedy,Action,Thriller
17,10309,5.0,983306854,1,1995,Drama,Romance,"",4556,3.97,0.94,944,996,592,940,914,54,1989,13.56,4.02,0.41,Drama,Thriller,Romance,Action,Comedy
17,29097,4.0,978044606,1,1995,Drama,Romance,"",4556,3.97,0.94,356,587,"","","",5,1992,1.52,3.00,1.00,Romance,Drama,Comedy,Thriller,Fantasy
17,3517,5.0,851960246,1,1995,Drama,Romance,"",4556,3.97,0.94,780,"","","","",2,1995,0.71,3.50,0.71,Action,Sci-Fi,Thriller,Adventure,""
185,1372,4.0,958145510,1,1995,Action,Crime,Thriller,5344,3.11,0.96,370,196,415,836,436,100,1993,5.19,4.00,0.72,Thriller,Action,Drama,Adventure,Crime
227,27125,3.0,848340860,0,1994,Action,Thriller,"",1013,3.05,0.87,163,608,552,520,16,79,1993,6.54,3.61,0.88,Action,Thriller,Drama,Comedy,Crime
230,7362,3.0,831418075,0,1995,Drama,Thriller,"",1614,3.61,0.87,468,277,246,293,62,47,1993,2.83,3.79,1.00,Drama,Thriller,Action,Crime,Romance
235,853,3.0,856442719,0,1994,Comedy,Drama,"",3605,3.64,0.96,21,348,497,144,468,25,1994,3.68,3.88,0.78,Comedy,Drama,Romance,Children,Thriller
24,22130,5.0,1232374510,1,1995,Drama,Sci-Fi,"",1737,3.17,1.05,58,"","","","",3,1994,1.00,2.67,1.61,Romance,Drama,Comedy,"",""
26,21711,4.0,1111475049,1,1995,Drama,"","",581,3.63,0.94,741,39,345,32,543,28,1993,6.83,2.02,1.31,Thriller,Comedy,Sci-Fi,Romance,Action
260,27563,5.0,901299982,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,858,592,371,141,339,67,1991,9.57,3.51,1.13,Drama,Comedy,Thriller,Romance,Crime
260,5523,4.5,1323355423,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,480,527,337,356,628,22,1993,4.82,3.89,0.53,Thriller,Drama,Crime,Comedy,Action
277,18386,4.0,864737768,1,1994,Drama,"","",2028,3.39,1.09,34,150,919,318,920,32,1983,18.59,3.44,1.05,Drama,Romance,Adventure,Fantasy,Comedy
288,8092,3.0,892222603,0,1994,Action,Crime,Thriller,5165,3.24,1.18,185,10,555,377,733,66,1993,2.93,2.98,1.26,Comedy,Action,Thriller,Romance,Drama
293,22314,3.0,857458270,0,1994,Action,Crime,Drama,5587,4.06,0.81,474,592,480,349,457,29,1994,3.71,3.48,0.74,Action,Thriller,Crime,Sci-Fi,Adventure
307,7362,5.0,831418358,1,1993,Drama,"","",1432,3.96,0.96,306,319,249,163,468,62,1994,2.50,3.68,0.97,Drama,Thriller,Action,Crime,Romance
31,9032,3.0,934442206,0,1995,Drama,"","",2033,3.28,0.94,81,164,18,272,21,100,1991,10.09,3.49,0.98,Comedy,Drama,Crime,Thriller,Action
318,11236,3.5,1139445745,1,1994,Crime,Drama,"",13826,4.45,0.72,858,356,"","","",3,1987,13.32,3.17,0.58,Drama,Romance,Crime,War,Comedy
32,10338,4.0,925132125,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,544,89,552,165,494,69,1991,11.18,3.48,1.34,Action,Thriller,Adventure,Sci-Fi,Drama
