997:1.1478239 -0.4576203 -0.27933672 -0.30028725 0.42312396 0.29911187 -0.2375856 0.5741615 -0.1618308 -1.2924798
182:1.5155524 -0.13914207 -0.3845228 -0.4774748 0.18722616 -0.029973788 0.16414626 0.014019882 -0.6290976 -0.25167382
147:0.6955829 -0.0344382 -0.44083264 0.023230093 0.39103475 -0.026212376 -0.3634651 -0.2122609 -0.14591388 -0.059202254
616:0.39810514 0.41392535 -0.5455181 -0.340893 0.3714847 -0.8543804 0.20515946 -0.21380457 -0.34756565 0.49093175
589:-0.33076128 0.24221388 -0.10614705 0.48042667 0.21063787 0.25438836 -0.028272664 -0.28507435 0.13167703 -0.02072805
544:0.92175686 -0.104760684 -0.7285884 0.7357765 -0.26941472 -0.05541875 0.18738176 0.8384797 -0.54015094 -0.016617835
436:1.0159525 -0.21725823 -0.56336564 0.51741 -0.24827023 0.08797724 0.100370035 0.82995313 -0.41680473 -0.047027282
862:1.0415255 -0.4488096 -0.08023628 -0.6549633 0.1762467 0.06870201 -0.24533686 0.13744481 -0.464116 -0.82377183
836:0.8190189 -0.26797327 -0.18354145 0.58944386 0.7339631 0.0017821508 0.41449475 0.8539657 -0.71403235 -0.073741086
697:0.8631369 -0.26484916 -0.08884805 -0.22380964 0.39422703 0.31168923 -0.004220386 0.7091362 -0.59423465 -0.613947
12:0.65536606 0.09597251 -0.2084493 0.11304912 1.1630045 -0.23402338 0.03288403 0.867816 -0.6793528 0.2533581
223:-0.21401827 0.15211539 -0.5260093 -0.19256666 0.14342123 0.3906137 -0.55458385 -0.12874208 0.110954024 0.087879136
541:-0.52987397 -0.025057565 -0.27705476 -0.007389973 0.31670746 0.11703024 -0.47030783 0.20120183 0.055217702 -0.3602253
66:1.4631863 -0.019952735 -0.11954521 0.31878176 1.5964997 -0.26537973 0.48130506 1.348596 -1.1087474 0.042080436
216:0.29485825 0.6595749 -0.52335644 -0.07373991 0.33119887 -0.2390273 -0.16249323 0.21576655 -0.3613204 0.6942872
89:0.5825402 -0.366553 -0.5790864 0.60604614 -0.25380892 0.1225205 -0.160499 0.5116159 -0.55551475 0.114939354
963:-0.26082346 0.065690905 -0.55256474 -0.3239488 -0.26192325 -1.1776649 0.57039833 0.21109995 -0.9537302 -0.70514745
925:0.34371552 -0.25156334 -0.47477764 -0.27000132 -0.19470425 -1.0284371 0.6640569 0.6115907 -0.7916688 -1.2138784
608:-0.40717098 -0.5303439 -0.052181333 -0.14853568 0.44546357 0.20425446 -0.39618576 -0.26293126 -0.027946066 0.015141666
124:1.4748901 -0.4278239 0.16808455 -0.5531883 0.56979877 0.3618902 -0.4478218 0.46709102 -0.5192926 -1.0264168
84:0.6422778 -0.5447487 -0.23636459 -0.66651 0.39138702 0.0013859668 -0.4254015 -0.15052426 -0.4017695 -0.9921555
833:1.335098 0.253931 -0.06546447 -0.053077824 0.9156882 0.08584449 -0.3418459 1.1469425 -1.1151648 -0.15675339
638:1.0127954 -0.2700364 -0.23054346 -0.37077478 0.083744526 0.45642075 0.16486496 0.112437055 -0.7351208 -0.25221032
8:1.0788249 0.5914673 -0.35860178 0.03748699 0.48012838 -0.73015153 0.8689121 0.5046055 -0.8937431 -0.09117943
73:0.5499098 -0.3031238 -0.068039134 -0.34692228 0.42474598 -0.31079653 0.24542166 -0.41860718 -0.1530524 -0.28191906
941:-0.13925214 -0.25366822 -0.3347924 -0.06685358 -0.09826495 -0.91404235 0.45906982 0.2924729 -0.594631 -0.34451666
620:0.60717404 -0.056384016 -0.120062284 0.23949711 0.45377827 0.07245273 -0.18043575 0.8175195 -0.29878664 -0.25136125
307:0.5583485 -0.746788 -0.62253773 -0.19776174 0.13999462 -0.16681759 -0.84649986 -0.58611995 0.10958209 -0.62597775
981:1.5808265 -0.2258261 -0.22338387 -0.059447575 0.888208 0.18121096 0.15219273 1.1280378 -0.5351123 -0.79245526
678:0.01902559 -0.4675714 -0.18648164 -0.21501584 0.258474 -0.07139447 -0.33185205 -0.19649266 0.0722511 -0.5016748
501:0.6709147 -0.39833447 -0.5706841 -0.2522621 0.21301813 -0.08609052 -0.87637454 -0.18909754 0.016938211 -0.6417462
519:0.91313773 0.24554221 -0.67942274 0.51549923 0.28713638 -0.54171455 0.19062622 0.77330446 -0.26958662 0.14419737
276:0.7979735 0.22931327 -0.865209 -0.30054605 -0.45731047 -0.15868773 0.6125812 0.13395527 -0.3258719 0.66895056
164:0.47442794 -0.35638636 -0.49962792 0.009122202 -0.2681169 -0.21893644 -0.4757014 0.04865657 -0.18602362 -0.26186064
170:0.41977543 0.057401765 -0.7080787 0.45523086 0.06392605 -0.21611592 0.03051704 0.3253912 -0.20211856 0.44149074
425:0.68695563 -0.41119692 -0.44868436 -0.4304634 -0.1551247 -0.19466172 -0.015453237 -0.39369348 -0.31291115 -0.6333729
813:1.4281126 0.32857552 -0.17725985 -0.7696529 0.7919822 0.048928898 -0.1975904 1.0667584 -0.74909705 -0.7574119
78:0.90482044 -0.51508015 -0.13857739 -0.1961046 0.5355492 0.17272916 -0.32466793 0.63072544 -0.7356349 -0.5311729
881:1.1951476 0.60039777 0.21826215 -0.53930354 0.81469053 -0.14388074 0.23337863 1.0326352 -0.7467514 -0.49975953
526:0.652692 -0.25201613 -0.4728535 -0.18744214 -0.0061071725 -0.58995634 -0.4803468 -0.0019145703 -0.36805892 -0.90817326
794:2.1903253 -0.52487385 -0.10575923 -0.31763726 0.12955473 -0.42337403 -0.34525725 1.1750729 -0.15796883 -1.9152294
649:0.39970204 -0.10468043 -0.6737544 -0.54035765 0.25102156 -0.026991267 -0.80328214 0.04635889 -0.27333382 -1.108492
993:1.7088809 -0.8669278 0.06435449 -0.15336026 0.43850648 0.14906456 0.07008763 0.8128145 -0.031810176 -1.5839331
447:0.8087154 0.31311226 -0.05766814 -0.47047693 0.08615865 -0.06504856 -0.17084685 0.07336433 -0.4089519 0.0027172128
952:-0.058630608 -0.08732629 -0.23877634 -0.19748224 -0.2571109 -0.77187556 0.24635762 -0.109610766 -0.65949845 -0.29462394
461:0.8773278 -0.19419058 -0.4469882 -0.62879616 -0.080852285 -0.01932668 -0.28980243 -0.15263875 -0.26967332 -0.5841589
324:0.41598994 0.018259533 -0.34366426 -0.44988397 0.079511955 -0.176592 -0.57814634 -0.055132877 -0.5210182 -0.49665192
332:1.0950974 0.4930759 -0.7211824 0.5420479 0.47536385 -0.33390546 -0.15127797 0.75350034 -0.32801306 -0.17647806
175:0.6105013 0.081522085 -0.48581296 0.01917183 0.33062327 0.006749446 -0.71888065 -0.08753834 -0.074663565 -0.1275812
19:-0.11035711 1.0262803 -0.49507427 0.14901297 0.21378843 0.69428355 0.15800112 0.37975523 -0.3255533 0.10925963
313:0.81993747 0.7548503 -0.066901185 -0.4682331 0.5388385 -0.8259957 0.5413219 0.05818404 -0.86585194 -0.042627506
918:-0.10026445 -0.13223614 -0.5272666 -0.7069494 -0.36429033 -1.1365703 0.43254685 0.12978122 -0.8908724 -0.92194927
724:0.7054465 -0.025844043 -0.28998485 -0.008092006 0.868707 -0.024241505 0.027304081 0.5465209 -0.6197638 0.22700061
362:0.5575469 0.26872033 -0.48046088 -0.28618944 0.2135654 -0.58040464 0.33793163 -0.27455023 -0.34296912 0.5076138
265:0.31081545 -0.38870466 -0.39689264 -0.74663323 -0.21043071 0.29487523 0.10178306 -0.6679709 0.21501544 -0.26155448
806:0.9990544 -0.5678192 -0.1978902 -0.20049761 0.56043065 -0.03817811 -0.40213743 0.0916703 -0.46091297 -0.8238245
100:0.92922616 -1.0341969 0.09554273 0.010018991 0.66292346 0.29286125 0.025642633 0.3859594 -0.82999337 0.3306264
732:1.7791901 -0.38806054 0.06857252 -0.38846937 1.2041639 0.23732911 0.26933485 1.352017 -0.8361215 -1.217077
23:0.68332064 0.0037785978 -0.67725676 0.35203144 -0.27738935 -0.26866984 0.13727851 0.33388403 -0.3864886 0.57883734
433:1.0012716 0.30168602 -0.581296 0.06566008 0.29853767 -0.1994485 0.11805651 0.49520516 -0.71849257 0.074310005
62:-0.12592103 -0.7179391 -0.16378556 -0.3663251 -0.32528013 0.73662287 0.5391641 -0.29344618 -0.32170093 0.56408685
552:0.22021218 0.116522454 -0.912279 0.12363802 -0.07768257 -0.2152737 0.62941366 0.13172205 -0.23164913 0.7195456
321:1.0996575 -0.3937556 -0.3343747 -0.43296206 0.073352344 0.0150195295 -0.52689815 -0.51377255 -0.080113515 -0.68449503
580:0.76017994 -0.21058476 -0.5202959 -0.35257003 -0.144828 -0.38303337 0.27642357 0.122114755 -0.6766145 -0.47745562
929:-0.25448126 -0.51548487 -0.8898 -0.4556866 -0.43686417 -0.832537 0.036004785 0.38424262 -0.43302757 -1.2288897
537:0.876272 0.033429194 -0.55558896 -0.21607365 -0.19632562 -0.10791006 -0.53603435 -0.07195287 -0.51686525 0.06620435
135:0.57007325 -0.43373978 -0.05153282 0.15710753 0.6699655 -0.027806373 0.23821032 0.7620748 -0.8808375 0.89581937
896:1.1748567 -0.5742706 -0.017168153 -0.2533658 0.25289991 -0.24409094 -0.39381966 0.25701013 -0.14534637 -1.5359892
128:0.56567156 -0.263436 -0.20031743 -0.25408253 -0.32593098 -0.31398115 -0.91520727 0.34633288 -0.32399222 -1.1064242
4:0.94006187 -0.025225513 -0.45239276 -0.3101557 -0.18720582 -0.1930429 -0.112844326 -0.027536254 -0.7397229 0.44506782
869:1.0027673 -0.39419258 -0.10859443 -0.2136795 0.31853178 0.063196816 -0.44851303 0.46696138 -0.24482356 -0.6902599
121:0.76542103 -0.50287646 -0.4622301 -0.31536034 -0.032612626 -0.13985606 -0.03494976 -0.2960413 -0.09779972 -0.6843846
343:1.347923 1.0492475 -0.22297744 -0.26676822 0.4274206 -0.76348555 0.6405547 0.43138817 -0.85767645 -0.2210311
404:0.8996661 -0.5457923 -0.20699237 -0.27012956 0.119525515 -0.20181437 -0.09633127 0.3014372 -0.4309939 -1.046297
523:0.7070249 -0.6032401 -0.30780944 -0.4266645 0.14322835 -0.17074613 -0.5098723 -0.46037272 -0.1255374 -0.71605796
829:0.68726563 0.3036964 0.09474481 -0.15221983 0.7381758 -0.13428852 -0.07438622 0.7658354 -0.8618135 -0.20404191
88:0.6254513 0.3872259 -0.04611736 0.030614112 1.2221742 -0.05044356 -0.105865784 0.7817273 -0.76718104 0.2944066
598:0.1567208 0.15535632 -0.03163593 -0.38586214 0.22309065 0.043070737 -0.57262087 -0.16458206 -0.23226438 -0.6289716
421:0.70509684 0.3274369 -0.1721104 -0.038350455 0.024792332 -1.0054406 0.36494562 0.10146081 -0.5460553 -0.040143844
702:0.19603214 -0.37740535 -0.5842768 -0.40474105 0.09789931 -0.40382951 -0.7481255 0.2181961 -0.34880406 -1.0763723
450:0.83322906 0.32778442 -0.27293006 -0.12624145 -0.027884029 -0.04395676 -0.049112987 0.15632957 -0.6960666 0.28401196
77:0.81033826 -0.34604225 -0.3307711 -0.39249128 0.040932134 -0.23052311 -1.0509175 0.36779383 -0.5520802 -1.4260724
415:1.1447843 0.4477656 -0.6880217 0.11743114 0.034316234 -0.48329452 -0.035881147 0.5874478 -0.57117265 0.23268925
40:1.014847 -0.73529786 0.04886942 -0.3547485 0.29978144 0.15487243 -0.12529333 0.038117103 -0.570896 -0.32159206
534:0.8564612 -0.35273927 -0.34509748 -0.58430046 -0.22400685 -0.2654083 -0.050807476 -0.67735714 -0.12673452 -0.20245963
955:-0.40827268 -0.33821678 -0.37625626 -0.73341113 -0.3626123 -0.86948824 -0.2151307 0.08371808 -0.67111105 -0.7554664
985:1.7227045 -0.3972533 -0.3779352 -0.32825854 0.1924157 -0.03196179 -0.27782527 0.81624377 0.06184455 -1.7274218
593:-0.13837375 -0.008503134 0.062598936 0.32739446 0.56378525 0.019795028 0.08277445 -0.45137176 0.33768114 -0.42372474
674:-0.22345464 0.14200139 -0.73129094 0.14198358 0.24921003 -0.40574834 -0.18597093 0.5574853 -0.32364994 -0.1330733
318:-0.15090753 0.19869189 0.12357275 0.34225386 0.5938344 -0.15902288 0.106757365 -0.47130397 0.27022824 -0.37067217
378:1.0734528 0.3609661 -0.25082263 -0.18547688 -0.38414744 -0.20245838 0.12047597 0.35354954 -0.9246436 0.30842146
798:0.78204155 -0.29950958 -0.28029823 0.58741534 0.27686337 0.24404639 0.48546356 0.8561216 -0.57856095 0.093904376
418:1.3662319 0.14220023 -0.7158788 -0.0103565315 -0.12261483 -0.23261367 -0.17315668 0.20626886 -0.5572539 -0.45759234
373:0.5676164 -0.47617963 -0.62439144 -0.04710471 -0.16195276 -0.06254947 -0.6676899 -0.18134078 0.061778974 -0.42681676
110:-0.07774904 0.07541846 0.09771015 0.5629874 0.4267035 0.23291726 0.19600469 -0.4611602 0.15412293 -0.41483632
762:0.5317736 -0.41138497 -0.3094432 0.01065158 0.7560478 0.0987624 0.48545617 0.54640234 -0.6709233 0.86085916
469:1.1501079 -0.2551951 -0.44735202 -0.23612182 0.037900664 -0.0064629475 0.059261028 -0.13926919 -0.39115387 -0.24587747
990:0.9244391 -0.29868788 -0.36520135 0.3717309 0.24794328 0.36941376 0.34803078 1.3395978 -0.3958869 -0.6280048
783:0.27762547 -0.057471044 -0.03405601 -0.5164079 0.7703318 -0.349636 0.49562037 0.019533202 -0.7104192 0.59597695
504:0.3117485 -0.069469355 -0.86353564 1.0016061 0.12354491 -0.0545871 0.32522935 1.0850494 -0.39170128 -0.16596764
475:0.62880695 -0.36971658 -0.5892611 -0.31618342 0.11835783 -0.084737115 -0.39084238 -0.5750746 0.20170398 0.063843936
931:-0.14783359 -0.5544076 -0.7562013 -0.46640968 -0.5653388 -0.6153165 -0.20967676 0.1933848 -0.467072 -1.0354844
295:1.3785446 0.09057978 -0.47275212 -0.077644184 0.013962946 -0.17212823 -0.07382908 0.22943278 -0.5894368 -0.41348472
944:-0.01128894 -0.6060368 -0.5637724 -0.5078147 -0.255361 -0.67080694 0.13157786 -0.06408375 -0.32044977 -0.8363357
914:-0.24994634 -0.06846282 -0.39945078 -0.7546966 0.008451902 -0.8033348 0.36190355 -0.11847193 -0.40587175 -0.36962017
716:0.8346969 -0.3388872 -0.03675045 0.004546983 0.5218974 0.014221416 -0.4405379 1.1264484 -0.32983205 -0.9072909
320:0.5065487 -0.21054885 -0.723307 -0.010001794 0.100060135 -0.055765852 -0.995321 0.37786385 -0.095081575 -0.90645057
743:0.7110321 -0.1915957 -0.13038169 0.12345036 1.121004 -0.06924367 0.16221355 0.77350914 -0.7976495 0.55757487
681:0.6045742 -0.3483996 -0.7715026 -0.33580282 0.19720599 -0.2642804 -0.5176822 0.21042712 -0.27732718 -1.1855583
717:0.8976709 -0.02783627 -0.20381266 0.16044466 0.10071159 -0.20086002 -0.30292994 0.20189144 -0.19843455 -0.5364002
481:0.8089603 -0.0508257 -0.6383185 0.18555818 0.11164542 -0.018164767 -0.6217442 0.14579058 -0.11172991 0.042489193
15:0.8036849 0.122806676 -0.67571336 0.29394785 0.117506154 -0.36712566 0.40517414 0.5319828 -0.5447808 0.36127132
549:0.4714645 -0.29344246 -0.528437 -0.40795368 0.08169685 -0.19400018 -0.7065562 -0.01721565 -0.3481737 -0.97280335
269:1.2495184 -0.11222912 -0.40596348 -0.2909244 0.21574952 -0.12631539 -0.33032358 0.049830705 -0.4965489 -0.56433934
920:-0.3900501 -0.23991022 -0.4294387 -0.6537971 0.030868879 -0.2976148 0.42658278 0.000982109 -0.07751181 -0.43443877
486:0.93850446 0.86838037 -0.4171133 -0.37653244 0.3868949 -0.4019764 0.31698763 0.5078321 -0.7516572 -0.072060876
11:0.19847213 0.23966622 -0.08663312 -0.58930945 -0.32000673 0.63014805 0.5632068 -0.41930416 -0.20023233 -0.060423076
104:-0.08480502 0.10628747 -0.33705762 -0.10379518 0.38357565 0.50499177 -0.0011355155 0.44059485 -0.53688246 0.8175092
892:0.7019711 -0.058633983 -0.08044726 -0.8719812 -0.048830338 0.0036682456 -0.22630706 -0.06893076 -0.5706793 -0.37055948
851:0.7507378 -0.14765957 -0.2617488 -0.30173355 0.3087141 0.19891448 -0.5893789 0.22458391 -0.35838023 -0.45436177
90:1.2390219 -0.62684554 -0.06444204 -0.42153233 0.64702374 0.24093051 0.071235016 0.26956224 -0.14075367 -1.1239989
556:0.28640762 -0.29767883 -0.39786437 -0.23090293 0.031679902 -0.25042504 -0.6014952 -0.026435288 -0.14026855 -0.83077157
9:1.0533429 -0.7249951 -0.260449 0.5260817 0.83716816 0.08963847 0.40802217 0.8224806 -0.94967157 0.7264694
141:-0.15186758 -0.23471487 -0.059571538 -0.4213314 -0.34735146 0.89874184 0.2283295 -0.25052464 -0.54460686 0.33628985
181:0.54108685 0.7484798 -0.5701023 0.31736824 0.4467573 -0.8080701 0.4016268 0.33565128 -0.08138854 0.62500024
802:0.44669944 -0.7460708 -0.015046698 -0.25021663 0.5419155 0.41563466 0.53190863 0.30794945 -0.6902466 0.6442944
132:1.4282084 0.07005727 -0.8005413 0.45093924 -0.30100474 -0.2938323 -0.04271012 0.14695905 -0.2863963 0.17661244
870:0.72475135 0.5866986 -0.14088343 -0.34101027 0.40234968 -0.29182288 0.378022 1.0170788 -0.59391826 -0.21843952
746:0.05462467 -0.3884339 -0.8655384 -0.2377093 -0.4669559 -0.8791151 -0.2904504 0.667497 0.049807347 -1.5182353
751:0.5369302 -0.07647541 -0.4079913 -0.37378743 0.28541273 -0.41109145 -0.80098355 0.69553363 -0.29948765 -1.2747838
201:1.0535427 -0.07792528 -0.22096422 -0.07513378 0.111728236 -0.3911437 0.9283826 0.26114783 -0.64803153 -0.30768386
706:1.6198525 -0.0650314 -0.04776225 -0.31254736 0.5680156 0.003166954 -0.23139007 1.188401 -0.5460482 -1.2219377
44:0.29897815 0.36697075 -0.9562608 0.34761107 0.06552126 0.021197846 0.69090027 0.47550887 -0.035789423 0.42979178
236:0.48334652 0.29887038 -0.30215004 -0.5899392 -0.16765736 0.52505887 0.9019952 -0.19480486 -0.101155564 0.04618795
959:0.17390944 -0.84489423 -0.5922691 -0.42134023 -0.039531752 -0.8342425 0.24362686 0.18446007 -0.37219182 -1.284531
385:0.58659023 -0.44799912 -0.41918308 -0.5716011 0.01064035 -0.082395576 -0.26533964 -0.2519935 -0.37958717 -0.7509777
33:0.64448965 -0.25125432 0.17655921 -0.2518387 -0.018353289 -0.0988799 0.031792775 -0.35002738 -0.10753815 -0.076162025
117:0.55061215 -0.31405064 -0.31699544 -0.1807947 0.54460484 0.3708017 -0.8538472 0.2725521 -0.44300857 -0.43605515
904:-0.7048081 -0.35632864 -0.48839423 -0.43829617 0.32673013 -0.2839429 -0.04284012 0.34277377 0.07044882 -0.58149946
273:0.56945777 0.15270063 -0.9698027 0.02568647 0.06000034 0.0061662975 -0.018660726 0.008636218 0.26200625 0.35300782
908:-0.6559556 -0.4831606 -0.5049761 -0.49871844 0.4121501 -0.3024912 0.15030712 0.397011 0.11669427 -0.7536558
567:0.509725 -0.09258301 -0.3560129 -0.17606501 0.29524064 0.041472796 -0.67779535 0.2060649 -0.2922462 -0.75356144
650:1.1096917 -0.7450723 0.22210528 -0.43143445 0.5815019 0.22703463 0.19449136 0.046078604 -0.7855665 -0.45043474
497:0.13512398 -0.13783967 -0.45852515 -0.6742329 -0.24040799 -0.022010203 -0.013336487 -0.5568126 -0.032335173 0.14754039
197:0.8751059 -0.034003902 -0.7975084 -0.01776777 0.30685675 -0.17129345 0.012263004 0.035109855 -0.4902468 -0.59751225
966:-0.009941604 -0.46604058 -0.60740566 -0.3998693 0.3351026 -0.6325802 0.39992726 0.15996782 -0.3686326 -0.9254684
492:0.07983053 0.032042563 -0.43045163 -0.5295136 -0.28176636 -0.12501767 -0.5915559 -0.06291831 -0.50575906 -0.23848793
346:0.61386573 -0.06707255 -0.42532158 -0.17256856 -0.041381747 -0.037036147 -0.34288064 -0.40999585 -0.40084875 -0.5223189
670:0.1586221 -0.63151306 -0.4586301 -0.5352943 0.18835954 -0.38162658 -0.5044735 0.20835853 -0.011225174 -1.1665691
613:0.961158 -0.7263317 0.2863144 -0.57781863 0.33571732 -0.05871391 0.29054368 -0.115431294 -0.8890495 -0.34580132
280:0.7651286 -0.27252275 -0.726232 0.03436119 -0.23015413 0.06630148 -0.030965084 -0.37119678 0.08169637 0.42983076
840:1.2656071 0.6050747 0.017857017 -0.3790444 1.2171806 -0.10962596 0.23297155 1.246872 -0.7431669 -0.76019794
919:-0.60099113 0.012506257 -0.27616468 -0.42929456 0.076234825 -0.18634342 0.16399033 0.03630691 -0.19829209 -0.38634628
936:-0.18199937 -0.7281714 -0.6700774 -0.6505621 -0.41280425 -0.8984547 0.058150314 0.41262507 -0.64836484 -1.0526267
787:0.5404095 -0.6278275 -0.39897978 -0.30264005 0.077175915 -0.10384946 -0.42718294 -0.1090555 -0.33037204 -0.9924153
287:1.5001917 0.043666665 -0.4868396 -0.2746882 0.030040367 0.059046615 -0.28087217 -0.14357202 -0.4977249 -0.36503345
668:0.16812746 -0.62372416 -0.41715923 -0.54119766 0.20951734 -0.5524053 -0.36715558 0.13253376 -0.2970983 -1.4127197
454:0.25159612 0.39050478 -0.116178796 0.386575 -0.41026747 0.88009435 0.49829152 -0.37148654 -0.23664863 -0.5664739
627:0.67330784 -0.2960931 -0.22489227 -0.15610102 0.4691553 0.2426511 -0.51296055 0.18463464 -0.38516378 -0.21000326
466:0.17201585 0.4154712 -1.0382364 0.14452071 0.078597434 0.021527164 0.1858945 0.39516112 0.09123334 0.6756738
351:0.8593276 0.23812371 -0.26004046 -0.43908674 -0.30631995 -0.38921475 0.14085922 -0.09087887 -0.7183025 0.4512335
585:0.34236547 0.48986316 -0.6667283 -0.49321765 0.0066051604 0.011413913 -0.09918522 0.0043533165 -0.40065172 0.60517824
692:1.2166042 0.053373154 -0.42237547 0.15427013 0.66345704 0.16206537 0.34386146 1.3836442 -0.37166876 -0.5998231
540:1.0684106 0.18636397 -0.8203117 0.29243544 -0.041232698 -0.40578756 -0.036888674 0.11295317 -0.11648716 0.46710902
407:0.46372664 0.44427192 -0.95999247 0.48711446 0.38431695 0.034827467 -0.65947926 0.7461955 -0.08497671 -0.3313299
291:1.1521244 0.01513926 -0.6359576 0.5606131 0.31705353 -0.27101696 0.28821576 0.40752113 -0.3382481 -0.6289822
948:0.110048935 -0.46244273 -0.6328208 -0.4375237 -0.33912396 -0.57889813 -0.003034846 0.022396201 -0.5089205 -0.6613988
866:0.35725445 -0.44484517 -0.23862398 -0.13176997 0.3474869 0.20639239 -0.48053402 0.023739075 -0.14489692 -0.35031193
262:0.5870538 0.082812354 -0.28781915 -0.4897771 0.17297518 -0.6502745 0.19592746 -0.37984085 -0.30622098 0.041055825
470:1.2556885 0.8570639 -0.37412485 -0.02991294 0.92478746 -0.07672078 0.16417697 0.79108274 -0.842472 -0.5105215
298:0.64794415 -0.32873484 -0.2934474 -0.23924856 -0.49504983 0.013939841 -0.52036667 -0.2732635 -0.3695313 -0.65368724
186:0.5083812 0.33906928 -0.66543025 -0.42345643 -0.060559552 0.4655337 1.1130636 -0.0049284613 0.0010355132 0.46258372
769:0.85847557 -0.67797095 -0.5731073 -0.2944666 -0.16294286 -0.19694404 -0.4319427 0.4082662 -0.44742113 -1.1357344
227:0.70178014 0.0966149 -1.1857839 0.59491867 -0.6181374 0.062870145 0.4453922 0.20761696 -0.06279858 0.60607827
250:0.9395249 0.9751625 -0.54866093 -0.116366096 0.6266111 -0.42635286 0.24212398 0.6022779 -0.82683194 -0.03647927
